VARIABLES= x,y,z,cp
 zone  i=           8  j=          37
   3.903290       1.093610      0.2743900      4.3389600E-04
   3.863520       1.251660      0.1739500     -2.0092901E-02
   4.774230      0.0000000E+00  0.5631700      1.0208300E-02
   4.728260      0.1916100      0.5534400      8.9219399E-03
   4.683450      0.3854900      0.5333600      8.7983599E-03
   4.639270      0.5817800      0.5017500      8.7485397E-03
   4.595840      0.7781700      0.4518700      9.3384096E-03
   4.553280      0.9694700      0.3841700      1.0488200E-02
   4.511940       1.153520      0.3056500      1.0117700E-05
   4.473950       1.318890      0.2005600     -2.0012500E-02
   5.372870      0.0000000E+00  0.6186300      9.1543999E-03
   5.328500      0.2009800      0.6086000      8.6844098E-03
   5.285380      0.4044900      0.5871200      9.3446402E-03
   5.242960      0.6108600      0.5521800      9.6659204E-03
   5.201350      0.8169400      0.4968200      9.9178897E-03
   5.160590       1.016660      0.4225400      1.0355500E-02
   5.121120       1.208610      0.3370500     -3.4480900E-04
   5.084880       1.381410      0.2271500     -2.0111199E-02
   5.971660      0.0000000E+00  0.6723800      2.0458200E-03
   5.928960      0.2097600      0.6621000      3.2481300E-03
   5.887590      0.4223200      0.6393200      3.7406499E-03
   5.846970      0.6380700      0.6012700      4.7428599E-03
   5.807170      0.8531400      0.5408000      6.0204999E-03
   5.768220       1.060940      0.4603700      7.7436101E-03
   5.730710       1.259510      0.3685200     -1.5959700E-03
   5.696210       1.439960      0.2537000     -2.0362001E-02
   6.570610      0.0000000E+00  0.7244000     -2.3455100E-04
   6.529620      0.2181300      0.7138800      1.1176900E-03
   6.490040      0.4393000      0.6899300      1.6872000E-03
   6.451230      0.6638800      0.6490000      2.9215501E-03
   6.413230      0.8872800      0.5839700      4.3518101E-03
   6.376100       1.103180      0.4975900      6.1531798E-03
   6.340540       1.308020      0.3993800     -2.8731900E-03
   6.307800       1.495710      0.2803000     -2.1332299E-02
   7.169700      0.0000000E+00  0.7746600      3.1744801E-03
   7.130460      0.2262800      0.7639300      2.8959699E-03
   7.092680      0.4558100      0.7388900      3.3740499E-03
   7.055680      0.6888600      0.6953300      3.8912301E-03
   7.019460      0.9203800      0.6261600      4.7146901E-03
   6.984140       1.144210      0.5339700      6.1583798E-03
   6.950530       1.355290      0.4293500     -3.2056000E-03
   6.919500       1.550080      0.3070700     -2.1516601E-02
   7.768940      0.0000000E+00  0.8231600      2.4060700E-03
   7.731460      0.2344000      0.8122100      1.9496500E-03
   7.695480      0.4722400      0.7861500      2.2450101E-03
   7.660270      0.7135800      0.7401700      2.4813700E-03
   7.625800      0.9532600      0.6671500      3.1016001E-03
   7.592290       1.184810      0.5692500      4.7263699E-03
   7.560590       1.402210      0.4581600     -4.4424501E-03
   7.531190       1.604460      0.3341400     -2.2968100E-02
   8.368330      0.0000000E+00  0.8699000     -1.9817499E-03
   8.332590      0.2425800      0.8587400     -1.3943000E-03
   8.298410      0.4887700      0.8317000     -6.9021899E-04
   8.264970      0.7383800      0.7835000      2.4533700E-04
   8.232220      0.9862000      0.7068700      1.3356800E-03
   8.200500       1.225280      0.6034200      3.4833499E-03
   8.170710       1.448790      0.4859100     -5.4807202E-03
   8.142810       1.659480      0.3615700     -2.4263401E-02
   8.967840      0.0000000E+00  0.9149000     -5.6061000E-03
   8.933860      0.2508100      0.9035300     -4.5519900E-03
   8.901470      0.5053600      0.8755600     -3.7348899E-03
   8.869770      0.7632300      0.8253400     -2.1678400E-03
   8.838720       1.019160      0.7453900     -4.9532700E-04
   8.808760       1.265650      0.6365600      2.0892001E-03
   8.780850       1.494920      0.5130100     -6.7157899E-03
   8.754360       1.715050      0.3893600     -2.5766199E-02
