iteration,Lift,passenger,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24,param_25,param_26,param_27,param_28,param_29,param_30,param_31,param_32,param_33,param_34,param_35,param_36,param_37,param_38,param_39,param_40,param_41,param_42,param_43,param_44,param_45,param_46,param_47,param_48,param_49,param_50,param_51,param_52,param_53,param_54,param_55,param_56,param_57,param_58,param_59,param_60,param_61,param_62,param_63,param_64,param_65,param_66,param_67,param_68,param_69,param_70,param_71,param_72,param_73,param_74,param_75,param_76,param_77,param_78,param_79,param_80,param_81,param_82,param_83,param_84,param_85,param_86,param_87,param_88,param_89,param_90,param_91,param_92,param_93,param_94,param_95,param_96,param_97,param_98,param_99,param_100,param_101,param_102,param_103,param_104,param_105,param_106,param_107,param_108,param_109,param_110,param_111,param_112,param_113,param_114,param_115,param_116,param_117,param_118,param_119,param_120,param_121,param_122,param_123,param_124,param_125,param_126,param_127,param_128,param_129,param_130,param_131,param_132,param_133,param_134,param_135,param_136,param_137,param_138,param_139,param_140,param_141,param_142,param_143,param_144,param_145,param_146,param_147,param_148,param_149,param_150,param_151,param_152,param_153,param_154,param_155,param_156,param_157,param_158,param_159,param_160,param_161,param_162,param_163,param_164,param_165,param_166,param_167
185,1289389,120,0,0.005421689,0.052438194,0.063766618,0.107463318,-0.062925979,0.1685279,0.006661663,0.036687275,0.083677445,-0.023396601,-0.088844064,0.062971921,-0.115776496,-0.00793805,0.03916309,-0.244668885,0.033898179,-0.152895211,0.017664445,71.97888517,-0.080708282,0.015890713,0.015890713,2,0.010854985,-0.00124705,0.20097293,-0.082978793,0.0940053,0.098503966,0.002406927,0.032672571,0.09565811,-0.007648098,0.018733227,-0.148760509,0.146059609,-0.291438033,0.247683701,-0.442592642,0.156162601,-0.211476908,12.53401158,69.88606853,0.195598999,0.019593041,0.019593041,4,-0.005102921,0.040121158,0.098538216,-0.019135709,0.136695128,-0.018477299,0.088946829,0.029491563,0.068544234,-0.012025829,-0.071384569,0.034787315,-0.103319198,0.041050839,-0.053369904,-0.251304893,0.052947738,-0.113706718,29.29235482,69.02843178,0.581434499,0.015851713,0.015851713,6,-0.009112518,0.08271118,-0.018361113,0.152054724,-0.04798111,0.090404607,0.010155356,0.03822533,0.05107449,0.008717963,-0.082550788,0.069943968,-0.119896601,0.064084747,-0.122276021,-0.001008713,-0.006584158,-0.067954983,40.89862448,68.65164267,1.319115952,0.004096707,0.004096707,8,0.014028219,0.036690637,0.015393973,0.117284771,0.007794417,0.078469523,0.023420532,0.063338132,0.040987579,-0.030213393,-0.054360314,0.031833239,-0.15240121,0.152222479,-0.212528263,0.084614552,-0.021725622,0.033060193,49.48325981,68.7706244,1.642491253,-0.001210722,-0.001210722,10,0.059084666,0.075553138,0.005922611,0.097562301,0.016023537,0.06214281,0.070138298,0.039958932,0.017600956,-0.006944491,-0.101544662,0.095648095,-0.168506534,0.154331149,-0.201441504,0.059857406,-0.056735303,0.028391509,55.07935031,69.84097615,2.040115652,-0.003539291,-0.003539291,14.18,0.022648658,0.076765022,-0.004066684,0.103579578,0.006075953,0.051707022,0.051138817,0.049520179,0.007407359,-0.012056635,-0.04985867,0.044651293,-0.147850669,0.13895959,-0.186864747,0.107574025,0.010653006,-0.003530884,66.79087761,71.66033462,2.966081886,-0.016524691,-0.016524691
186,1249096,120,0,0.025954518,0.057835938,0.070366836,0.109901175,-0.043778723,0.141115356,0.02784485,0.013649785,0.095831685,0.017037417,-0.094346311,0.02289398,-0.08260853,-0.030363822,0.079491044,-0.29038812,0.043148622,-0.166898038,0.094818706,71.95489682,-0.039141364,0.015890713,0.015890713,2,-0.019177209,-0.008530219,0.201811107,-0.0859076,0.085121359,0.062340639,0.00732678,0.01819085,0.085570535,-0.019041812,-0.011563495,-0.182200486,0.141522198,-0.266641416,0.230817446,-0.456063227,0.158583767,-0.202972554,12.68349806,69.87772724,0.109884572,0.019593041,0.019593041,4,0.034554046,0.074053457,0.100669547,-0.04174865,0.105165938,-0.062864494,0.069449392,0.047964348,0.098748789,-0.000974234,-0.060572156,0.021629429,-0.114588507,0.027814161,-0.019285411,-0.232340773,0.077588873,-0.170819257,29.30641535,68.85295756,0.543709462,0.015851713,0.015851713,6,0.014469059,0.093550073,0.002283643,0.173925832,-0.065253834,0.095357028,0.017406359,0.022668405,0.060897473,0.005138523,-0.065054788,0.033266362,-0.127301743,0.085470684,-0.10875947,-0.04317709,-0.034893349,-0.083336511,40.80138701,68.632128,1.407068241,0.004096707,0.004096707,8,0.040838211,0.061180434,-0.011569232,0.115953787,-0.007693606,0.079574124,0.015999104,0.107675362,0.057241625,-0.007031896,-0.1008701,0.067264412,-0.173781169,0.109125125,-0.183169714,0.119078614,-0.061131712,0.049688776,49.47551334,68.89007628,1.750269054,-0.001210722,-0.001210722,10,0.055944882,0.093520683,0.013875472,0.083296923,-0.013582214,0.055533478,0.064980002,0.031996952,0.030087302,-0.003026015,-0.088134846,0.085645135,-0.202609434,0.139647686,-0.227977275,0.107896705,-0.039124466,-0.018838042,54.92757017,69.83298684,1.981472079,-0.003539291,-0.003539291,14.18,-0.002285875,0.048750857,0.015123862,0.136241215,-0.038715059,0.025983351,0.010024166,0.077587179,0.047489044,-0.030810162,-0.054974812,0.017962927,-0.173698971,0.130220274,-0.207769277,0.086716401,-0.046992316,0.00046564,66.6795067,71.81384677,3.008478313,-0.016524691,-0.016524691
187,1284156,144,0,0.029926197,0.039920496,0.086213017,0.073459929,-0.031615634,0.167523867,0.012936561,0.04351199,0.08902374,0.002628414,-0.076151269,0.045210965,-0.109307142,-0.02909443,0.064647207,-0.284887482,0.066567913,-0.165849165,0.044993405,71.86334136,-0.099589181,0.015890713,0.015890713,2,0.008076864,-0.009163993,0.19050846,-0.051353868,0.10413266,0.090081757,-0.029452434,0.051383443,0.049789404,-0.024415998,0.009447118,-0.14341879,0.111483991,-0.279732233,0.255521314,-0.465400186,0.136944474,-0.163867289,12.63754531,69.75379838,0.114944102,0.019593041,0.019593041,4,-0.000711483,0.045572571,0.121585425,-0.012831031,0.160132296,-0.014226023,0.115078501,0.017161347,0.06854685,-0.019711103,-0.049687861,-0.020165239,-0.145241527,0.079181211,-0.074342642,-0.248873666,0.082886414,-0.131987749,29.33962772,68.8641464,0.584347476,0.015851713,0.015851713,6,0.037837845,0.078393915,-0.009259692,0.123065232,-0.056827802,0.081259504,0.008306678,0.029864946,0.031057259,0.00725654,-0.071986469,0.023611938,-0.129888686,0.102243849,-0.104691522,-0.022612311,0.014427437,-0.061205079,40.7982622,68.49257744,1.368760627,0.004096707,0.004096707,8,0.003565781,0.074827315,-0.024360437,0.139796246,-0.007570344,0.07147538,0.05067352,0.099374887,0.024336206,0.005854862,-0.085987414,0.047621347,-0.175530085,0.156167431,-0.211266803,0.077786958,-0.037223863,0.036847105,49.39921301,68.81310572,1.61239694,-0.001210722,-0.001210722,10,0.018169992,0.086042031,0.013501527,0.087180322,-0.001742648,0.048250354,0.054083538,0.071883079,0.019532891,-0.047366857,-0.107955485,0.052739264,-0.200739672,0.153790661,-0.234728198,0.086676349,-0.008433997,-0.013205512,54.94316147,69.7306509,2.014022161,-0.003539291,-0.003539291,14.18,0.033905173,0.054036571,0.01087505,0.146964086,-0.022406916,0.033209249,0.043867443,0.047049444,0.035610388,-0.051709794,-0.092732739,0.040599222,-0.200235421,0.12237184,-0.215742927,0.099773853,-0.026175208,0.04208233,66.69289359,71.80997739,3.037274354,-0.016524691,-0.016524691
188,1290909,145,0,0.013807161,0.085491376,0.057294547,0.092359073,-0.054450765,0.177567633,0.025557057,0.037838645,0.091715414,-0.012621135,-0.100709274,0.040911432,-0.094123633,-0.044273859,0.046397821,-0.277023809,0.056753108,-0.150920833,0.094300496,72.03899169,-0.052052437,0.015890713,0.015890713,2,0.013358968,0.034142772,0.216262069,-0.054665159,0.088773775,0.097444391,0.006499945,0.014207657,0.080976638,-0.031375467,-0.006251693,-0.153336712,0.129303064,-0.255672395,0.272623494,-0.443520438,0.123504304,-0.167376656,12.62612407,69.85123918,0.191755868,0.019593041,0.019593041,4,-0.004390136,0.053728661,0.095486531,-0.036778346,0.137057117,-0.06142279,0.071270491,0.007422362,0.111544714,0.00318667,-0.048693478,-0.016667013,-0.107272734,0.075931215,-0.043153145,-0.205678578,0.089532559,-0.136241802,29.26962706,68.90169196,0.516620341,0.015851713,0.015851713,6,0.029591076,0.08380232,-0.042320977,0.129941813,-0.061232743,0.08432224,0.046485745,0.016885038,0.077131894,-0.009515978,-0.080048906,0.026704024,-0.121257296,0.09396552,-0.123174997,-0.007195242,0.008424053,-0.050122945,40.97485953,68.51638658,1.298431144,0.004096707,0.004096707,8,-0.002909154,0.031550596,-0.018752147,0.129361944,0.008474811,0.058361448,0.011515355,0.061286658,0.054472286,-0.039242924,-0.074789797,0.082497226,-0.18153466,0.163268375,-0.224293869,0.079765265,-0.055617448,-0.008781318,49.52978277,68.78730999,1.801003469,-0.001210722,-0.001210722,10,0.034107827,0.083526925,0.0299001,0.080004628,0.029379206,0.036826258,0.024140801,0.0345559,0.041024692,-0.033545104,-0.097155931,0.047832357,-0.223697979,0.183990262,-0.21333843,0.06202618,-0.009099243,-0.02315375,55.07030977,69.76236039,2.075998238,-0.003539291,-0.003539291,14.18,0.01920758,0.075516644,-0.020896589,0.132422069,0.003983623,0.020814853,0.049996442,0.078062,0.054800097,-0.017611922,-0.060514283,0.060267937,-0.201504704,0.118419312,-0.223408466,0.098008366,-0.039535834,0.013042193,66.71743893,71.76962991,2.997925163,-0.016524691,-0.016524691
189,1246460,138,0,0.023415207,0.07399101,0.050127077,0.072374923,-0.03517434,0.148673811,0.025621776,0.033631443,0.094407534,-0.023334373,-0.119668847,0.057814468,-0.085817792,-0.047146313,0.060891993,-0.246029873,0.039941397,-0.171283126,-0.026337711,71.87262665,-0.073830871,0.015890713,0.015890713,2,0.012876802,-0.018939342,0.201657617,-0.058706499,0.079509336,0.089786189,-0.009156544,0.023939135,0.080448878,0.006505383,0.028430494,-0.179639845,0.132010453,-0.296158306,0.269824785,-0.455257705,0.107900024,-0.185671603,12.62200038,69.80156159,0.051220037,0.019593041,0.019593041,4,0.022404401,0.054333087,0.075082231,-0.035445954,0.103655767,-0.015095459,0.093832978,0.021942879,0.069445021,-0.007811253,-0.033618731,-0.005812936,-0.153327783,0.029668015,-0.065850549,-0.195249422,0.105354304,-0.118600699,29.25769061,69.00267077,0.567337419,0.015851713,0.015851713,6,0.028886917,0.057343949,0.01095936,0.16972683,-0.051737312,0.073019686,0.026897913,0.036653973,0.069730215,-0.023441497,-0.066357253,0.03974054,-0.125473702,0.066142768,-0.113350137,-0.00921234,-0.000594228,-0.086113988,40.85928937,68.54957192,1.327865125,0.004096707,0.004096707,8,0.02118584,0.021563086,0.010699858,0.116333209,-0.010897171,0.087112259,0.038611622,0.096666606,0.060428094,0.015234518,-0.078780106,0.050520965,-0.141667014,0.129145356,-0.209742764,0.095649566,-0.064169771,0.026683473,49.4361395,68.74251599,1.796594858,-0.001210722,-0.001210722,10,0.03259481,0.077159039,-0.007205559,0.110890593,0.024938151,0.057382167,0.058632769,0.027177219,-0.009050947,-0.02780444,-0.113760823,0.071492023,-0.167062963,0.181354282,-0.19886434,0.098545724,-0.064506542,-0.014346609,55.01604163,69.68219075,2.084154506,-0.003539291,-0.003539291,14.18,0.033722766,0.025708172,-0.032937916,0.119253561,-0.034908107,0.021496747,0.056308512,0.064971478,0.059779883,-0.061391014,-0.103512632,0.042643928,-0.155192397,0.124441006,-0.208180329,0.085966503,-0.012390521,0.019504361,66.71228899,71.73753243,2.925981071,-0.016524691,-0.016524691
190,1250202,120,0,0.035996036,0.037444924,0.095311331,0.08867824,-0.048084778,0.182984663,-0.00338311,0.002881206,0.092997975,-2.48E-05,-0.124938366,0.024237175,-0.108912792,-0.002497266,0.049113198,-0.259857554,0.046640218,-0.153709703,-0.070377541,71.94397026,-0.19116448,0.015890713,0.015890713,2,-0.009277472,-0.018453357,0.220384313,-0.039398633,0.059439841,0.093999674,-0.016646626,0.023968466,0.050849484,-0.018124626,0.021966755,-0.192291942,0.107396637,-0.289993658,0.265220889,-0.428334601,0.166656973,-0.184637977,12.6004019,69.87918277,0.026451467,0.019593041,0.019593041,4,0.023981595,0.032254907,0.096930427,-0.038372571,0.126952922,-0.052400037,0.07053454,-0.004389057,0.10601356,-0.023217534,-0.083547967,0.017316085,-0.155239184,0.067375447,-0.040036808,-0.220039937,0.06257548,-0.143667626,29.29222682,68.92620033,0.564850944,0.015851713,0.015851713,6,0.029505773,0.066537076,-0.014759057,0.157022804,-0.044020622,0.06711197,0.062820846,0.057118706,0.082730706,-0.003495176,-0.069814184,0.016303686,-0.143927993,0.05484756,-0.081538758,-0.034146671,0.003098704,-0.072556587,40.87882674,68.66903075,1.428358861,0.004096707,0.004096707,8,0.0210312,0.080138131,0.007769149,0.140271881,0.012510811,0.048636523,0.060030564,0.061388716,0.059450194,-0.016825138,-0.054135272,0.034750242,-0.168250921,0.131188702,-0.228886387,0.121825199,-0.043191484,0.01309388,49.45068063,68.8748019,1.635396805,-0.001210722,-0.001210722,10,0.021591123,0.061298061,0.017399354,0.102275603,-0.008710495,0.016009004,0.037552527,0.069924275,0.024903192,-0.004316675,-0.127270906,0.0913249,-0.205571394,0.181762853,-0.225254209,0.103301135,-0.055337434,-0.01342124,54.96511848,69.77998146,2.000764714,-0.003539291,-0.003539291,14.18,0.046241862,0.022080573,-0.013471261,0.131438098,-0.041065593,0.042707155,0.051453755,0.037642403,0.0620186,-0.053497512,-0.061564102,0.0195313,-0.150497658,0.156037898,-0.194928244,0.111621283,-0.029129482,-0.000831466,66.813429,71.69732641,3.037202844,-0.016524691,-0.016524691
191,1292688,150,0,0.019361536,0.044026868,0.059463415,0.122818813,-0.04784744,0.168806059,-0.0288495,0.024036937,0.096049894,-0.007059144,-0.106643932,0.014606115,-0.083689723,-0.027329213,0.07929007,-0.288348655,0.067570525,-0.138379064,-0.075165702,71.88083687,-0.042415789,0.015890713,0.015890713,2,-0.002368252,0.008733582,0.198424116,-0.042983807,0.087967995,0.094997753,0.004334861,0.063637351,0.049858318,-0.011407498,0.009286186,-0.192439627,0.138961294,-0.253709498,0.260653871,-0.476125495,0.122117705,-0.199370302,12.7064656,69.81414039,0.020592945,0.019593041,0.019593041,4,0.026326049,0.04520108,0.128511203,-0.017464521,0.128551129,-0.02471547,0.080640606,0.025349051,0.090712673,-0.004890092,-0.065464118,0.027525693,-0.119813431,0.045179387,-0.04566823,-0.219451937,0.073839905,-0.164587589,29.2984516,68.92241899,0.467120478,0.015851713,0.015851713,6,-0.006197531,0.07666281,-0.02940278,0.128571675,-0.070581566,0.074500076,0.020193953,0.027800003,0.044518612,-0.010092649,-0.057591015,0.050606472,-0.127540409,0.054516574,-0.081971367,-0.011632405,0.014249665,-0.059777068,40.93221388,68.67347488,1.474468428,0.004096707,0.004096707,8,0.033560597,0.080251752,-0.031260498,0.113671076,0.014380718,0.094396903,0.029248361,0.093056259,0.035464717,0.004054938,-0.100014754,0.041797792,-0.154895556,0.135849563,-0.217097866,0.092309171,-0.072191233,0.020996007,49.4004614,68.71143183,1.777965261,-0.001210722,-0.001210722,10,0.032387646,0.081146843,0.012289871,0.075732537,-0.008118362,0.016057167,0.026308644,0.074115297,0.026609394,-0.038406237,-0.078255143,0.084569301,-0.223418844,0.188675785,-0.219196581,0.06798542,-0.010950909,0.006316883,55.11986225,69.86415983,2.02794978,-0.003539291,-0.003539291,14.18,0.022045979,0.059771138,0.009680452,0.106800001,-0.040650919,0.055387915,0.007484101,0.075101992,0.047468045,-0.047499378,-0.047506375,0.016335084,-0.189341922,0.123918665,-0.211928485,0.082258745,0.009355355,0.031915692,66.66155954,71.69663411,2.94122686,-0.016524691,-0.016524691
192,1259442,162,0,0.021575482,0.04981506,0.04533865,0.091384904,-0.039172977,0.172513373,0.025514846,0.012616273,0.131073262,0.007275566,-0.078827558,0.020561795,-0.097533719,-0.034268286,0.061866883,-0.254892738,0.02123971,-0.134828872,-0.046830767,71.86037368,-0.081109902,0.015890713,0.015890713,2,-0.013055139,0.013659493,0.188817392,-0.045955511,0.057022344,0.096150181,0.000743849,0.06427367,0.040976102,-0.023557187,-0.007689022,-0.161905301,0.115988625,-0.278140565,0.259721734,-0.467987824,0.107985214,-0.169668407,12.71382481,69.82794721,0.025526945,0.019593041,0.019593041,4,0.00911897,0.057270813,0.075691071,-0.042949164,0.114741365,-0.022395802,0.116196524,0.038099261,0.081447188,-0.016148531,-0.053265146,-0.005061272,-0.109662467,0.05900161,-0.033163722,-0.213309978,0.096200506,-0.117308495,29.33287132,68.86681042,0.558187227,0.015851713,0.015851713,6,0.025690254,0.080450709,0.005725932,0.15282544,-0.039121485,0.065486906,0.01660113,0.063785055,0.062085273,-0.003606088,-0.076797796,0.017294068,-0.141151713,0.062793846,-0.101538033,-0.037954348,-0.007764453,-0.03762464,40.79246547,68.50416541,1.39373316,0.004096707,0.004096707,8,0.049855552,0.046793579,-0.019188273,0.114804952,0.024406219,0.074812511,0.004773068,0.069503286,0.058190211,-0.015084036,-0.071998963,0.047308963,-0.181344124,0.165810888,-0.179391351,0.098974929,-0.037510674,0.021007144,49.48873823,68.74440089,1.669003663,-0.001210722,-0.001210722,10,0.019882234,0.059278526,0.036564306,0.075840325,-0.009209331,0.027809974,0.047676965,0.059836708,0.03351411,-0.012352182,-0.128932008,0.073544424,-0.195072321,0.178138209,-0.185814018,0.11783027,-0.038302085,5.97E-05,55.08269158,69.79150619,2.089581042,-0.003539291,-0.003539291,14.18,0.030766613,0.044478784,-0.002872672,0.120960073,-0.022718519,0.022435184,0.031763639,0.076172975,0.06051714,-0.032228416,-0.050879838,0.051736658,-0.167352905,0.158301704,-0.225839343,0.122513442,-0.03407135,0.025834793,66.77157136,71.63899139,2.919336583,-0.016524691,-0.016524691
193,1275205,145,0,0.016071485,0.078280499,0.040182741,0.103071321,-0.086320008,0.175638074,0.02509196,0.025895306,0.077087502,0.006913869,-0.102477112,0.048080266,-0.114777152,-0.052086089,0.037455954,-0.295162795,0.036933446,-0.175988065,-0.018098772,71.85751377,-0.087963447,0.015890713,0.015890713,2,0.003738325,-0.018413463,0.194434684,-0.046776668,0.08886285,0.103394789,-0.02506202,0.057729403,0.076914027,-0.026072338,0.002475914,-0.164735398,0.133831774,-0.251952496,0.24799473,-0.463161843,0.130245066,-0.16774786,12.66981899,69.81268261,0.119622919,0.019593041,0.019593041,4,-0.006624439,0.042593539,0.129596656,-0.02833747,0.146823906,-0.039644004,0.080451563,-0.010527281,0.109747229,-0.031848,-0.06207571,0.022004383,-0.131776724,0.054535679,-0.046880263,-0.201501846,0.107616541,-0.129420051,29.37215933,68.8525065,0.477524686,0.015851713,0.015851713,6,0.013623764,0.098216545,-0.030541173,0.120824617,-0.034627389,0.079645902,0.031396751,0.02127698,0.035845727,-0.00159853,-0.079296332,0.032790767,-0.16072879,0.097389625,-0.07586438,-0.01245449,-0.019307814,-0.088113993,40.97081204,68.62776093,1.308123918,0.004096707,0.004096707,8,0.028042087,0.054312689,0.019138434,0.11288496,-0.008237715,0.078863953,0.028543145,0.08848593,0.026035097,-0.004210132,-0.097569522,0.032711244,-0.161666937,0.152333363,-0.190606331,0.076405946,-0.061125479,0.020780275,49.43990943,68.7032121,1.80092729,-0.001210722,-0.001210722,10,0.008331731,0.085121213,0.004549443,0.063904331,0.035825649,0.049939596,0.07253633,0.069756838,0.001128955,-0.028601798,-0.131445656,0.090743234,-0.174431488,0.141825916,-0.183687324,0.078056258,-0.02122387,0.00989583,55.05517126,69.80080161,2.120953149,-0.003539291,-0.003539291,14.18,0.030623688,0.030829527,-0.039109121,0.103477479,0.00335619,0.063983863,0.056016089,0.066408468,0.015824673,-0.039059517,-0.05258408,0.054755848,-0.150072273,0.124696746,-0.197427343,0.090639043,0.003149964,0.001381781,66.77172567,71.65019878,2.998157486,-0.016524691,-0.016524691
194,1266208,138,0,0.025331891,0.04080864,0.0872103,0.087252877,-0.038982156,0.161666808,-0.014888983,0.028677033,0.100328192,-0.013217965,-0.109155029,0.060353367,-0.115483038,-0.014058152,0.05494363,-0.263703411,0.077248852,-0.177876891,-0.098543405,71.96248962,-0.186363617,0.015890713,0.015890713,2,0.001801949,-0.019492026,0.179335988,-0.050589968,0.068341207,0.095638619,0.028142988,0.049472878,0.054386395,-0.029301535,0.000313854,-0.180907524,0.129255311,-0.303556953,0.269712552,-0.477022933,0.127600828,-0.177116453,12.57218962,69.90211152,0.126676594,0.019593041,0.019593041,4,0.040412467,0.017795585,0.08637386,-0.047493507,0.137755727,-0.041867734,0.077898192,-0.00412657,0.057335977,-0.007252121,-0.038450588,0.024452498,-0.14192209,0.079012313,-0.052447313,-0.233984351,0.059304136,-0.124066448,29.36032711,68.89804711,0.560195534,0.015851713,0.015851713,6,0.044834523,0.043264399,-0.026816136,0.163580089,-0.023021517,0.074746213,0.046041964,0.025200232,0.032204851,-0.005655941,-0.043526056,0.051536686,-0.132160465,0.064150444,-0.116175178,-0.028558734,-0.02052933,-0.038489304,40.834075,68.55187053,1.291216859,0.004096707,0.004096707,8,0.023719185,0.05305853,0.00710544,0.091073582,0.005035671,0.072381846,0.041820369,0.106409959,0.056996829,-0.019561011,-0.092240909,0.05927036,-0.177534714,0.140365515,-0.195043343,0.075673078,-0.07097592,0.050970965,49.46615733,68.74647422,1.753228633,-0.001210722,-0.001210722,10,0.032559937,0.095713551,0.003836867,0.099909738,0.028230856,0.040499409,0.072513641,0.069959359,0.009607702,-0.004998546,-0.09112623,0.079716538,-0.193148966,0.149401474,-0.178938927,0.102843961,-0.035434226,0.000822571,55.00292211,69.8565971,2.164306868,-0.003539291,-0.003539291,14.18,0.02380102,0.0244564,-0.007774418,0.100843545,0.006493122,0.022714292,0.04947444,0.069872859,0.017601549,-0.002681541,-0.082053189,0.02634168,-0.156295334,0.118305902,-0.198352878,0.099728146,-0.027591326,0.020636273,66.63918621,71.73125603,2.879490535,-0.016524691,-0.016524691
195,1267537,120,0,-0.007614707,0.033546727,0.09225289,0.069045044,-0.03445524,0.152925585,0.011397867,0.028609714,0.084632269,-0.003166048,-0.121797169,0.015376422,-0.084135233,0.000599777,0.075712769,-0.244758016,0.049621706,-0.145938428,-0.001200042,71.99694502,-0.208463148,0.015890713,0.015890713,2,-0.006012388,0.013173111,0.218759027,-0.094855775,0.101522741,0.099048195,0.022536164,0.057813244,0.046726039,-0.011699486,0.021591393,-0.178110101,0.138739877,-0.279506052,0.238649793,-0.466257499,0.128087309,-0.20488654,12.62450496,69.84532885,0.109234857,0.019593041,0.019593041,4,0.00422445,0.039692674,0.100652958,-0.017892086,0.132033617,-0.034277805,0.081283416,-0.009458746,0.107333204,-0.016577537,-0.087934465,0.03384466,-0.157361063,0.066083191,-0.037575171,-0.21439444,0.097422788,-0.167567509,29.30207298,69.01219248,0.60156981,0.015851713,0.015851713,6,-0.010768724,0.061543665,-0.023809642,0.128825835,-0.063551272,0.069436907,0.025093205,0.019368717,0.053981117,0.001948333,-0.078489426,0.065004108,-0.12653616,0.07305767,-0.104511241,0.002577012,-0.020664923,-0.054169642,40.79744153,68.56893007,1.321068932,0.004096707,0.004096707,8,0.044746657,0.040532045,-0.032930411,0.129106005,0.0185727,0.09403034,0.026207435,0.102123402,0.038347518,0.006294974,-0.094235622,0.024479643,-0.194961867,0.140366018,-0.197587244,0.124513751,-0.068276854,0.047194565,49.52480677,68.79382623,1.645211322,-0.001210722,-0.001210722,10,0.053260498,0.063806057,0.028882799,0.071583405,0.024791134,0.04848786,0.046268834,0.039237471,0.005250123,-0.007670027,-0.097878345,0.066527826,-0.167079915,0.177046143,-0.217459341,0.059272756,-0.047029489,-0.027024604,54.92922491,69.73937786,2.057630986,-0.003539291,-0.003539291,14.18,0.045363134,0.025560922,-0.003201023,0.10775275,0.002302122,0.038723142,0.021847955,0.095689838,0.045393829,-0.03912412,-0.076571689,0.068547864,-0.197990256,0.116062953,-0.190118765,0.072160636,-0.000727799,0.003944291,66.6563031,71.77387746,2.878976303,-0.016524691,-0.016524691
